DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,10,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,289,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,2077,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,12,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,1710,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,267,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,603,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,41,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,0,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,1,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,164,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,12,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,53,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,4,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,447,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,22,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,3022,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,226,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,1695,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,823,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,189,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,73,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 60 to 64 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,256,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,281,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,1168,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,322,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,7,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,763,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,1740,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,65,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,12,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,467,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,3064,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,19,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,2768,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,436,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,1045,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,90,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,3,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,3,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,197,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,23,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,54,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,12,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,817,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,22,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,4801,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,347,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,2518,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,1429,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,362,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,150,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 69 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,419,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,810,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,987,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,182,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,1072,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,7267,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,270,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,63,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,41,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,904,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,5357,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 65 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,1089,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,529,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,1523,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,665,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,14,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,1582,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,2610,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,117,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,19,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,605,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,4980,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,38,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,4499,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,629,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,1205,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,180,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,2,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,3,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,243,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,40,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,92,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,29,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,1633,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,30,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,6180,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,557,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,2839,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,1643,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,727,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,278,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 70 to 74 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,577,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,852,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,1295,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,1127,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,17,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,1963,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,4944,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,174,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,24,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,667,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,7511,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,75,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,5693,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,750,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,1454,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,245,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,3,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,3,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,369,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,51,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,116,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,34,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,2620,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,56,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,5537,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,878,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,2649,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,1328,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,1153,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,401,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 79 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,620,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,2125,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,2825,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,389,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,1692,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,15282,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,637,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,139,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,75,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,2297,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,5291,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 75 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,2907,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,1273,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,1008,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,1698,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,36,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,2006,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,9194,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,215,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,53,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,1025,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,10404,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,111,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,9589,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,898,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,1536,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,392,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,5,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,4,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,446,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,88,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,138,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,41,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,3539,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,68,
